"Leto","Mesec","Dan","Datum smrti","Starostna skupina","Spol","Starostna skupina COUNT","Pristojna UE","Upravna enota"
,,,"13/06/2011","8. Več kot 71 let","Ž",5,3,"Celje"
,,,"13/06/2011","8. Več kot 71 let","M",1,4,"Cerknica"
,,,"13/06/2011","8. Več kot 71 let","Ž",1,6,"Domžale"
,,,"13/06/2011","8. Več kot 71 let","M",1,9,"Grosuplje"
,,,"13/06/2011","8. Več kot 71 let","Ž",1,13,"Izola"
,,,"13/06/2011","8. Več kot 71 let","M",1,19,"Krško"
,,,"13/06/2011","8. Več kot 71 let","M",1,20,"Laško"
,,,"13/06/2011","8. Več kot 71 let","Ž",1,20,"Laško"
,,,"13/06/2011","8. Več kot 71 let","M",3,24,"Ljubljana"
,,,"13/06/2011","8. Več kot 71 let","Ž",2,24,"Ljubljana"
,,,"13/06/2011","7. Od 61-71 let","M",1,24,"Ljubljana"
,,,"13/06/2011","6. Od 51-61 let","M",1,24,"Ljubljana"
,,,"13/06/2011","6. Od 51-61 let","M",1,29,"Ljutomer"
,,,"13/06/2011","8. Več kot 71 let","Ž",1,30,"Logatec"
,,,"13/06/2011","8. Več kot 71 let","Ž",1,35,"Mozirje"
,,,"13/06/2011","8. Več kot 71 let","M",1,35,"Mozirje"
,,,"13/06/2011","8. Več kot 71 let","M",1,36,"Murska Sobota"
,,,"13/06/2011","8. Več kot 71 let","M",1,37,"Nova Gorica"
,,,"13/06/2011","8. Več kot 71 let","Ž",1,37,"Nova Gorica"
,,,"13/06/2011","7. Od 61-71 let","M",1,38,"Novo mesto"
,,,"13/06/2011","8. Več kot 71 let","Ž",1,38,"Novo mesto"
,,,"13/06/2011","8. Več kot 71 let","M",1,40,"Piran"
,,,"13/06/2011","8. Več kot 71 let","Ž",1,41,"Postojna"
,,,"13/06/2011","8. Več kot 71 let","Ž",1,42,"Ptuj"
,,,"13/06/2011","8. Več kot 71 let","M",1,45,"Ravne na Koroškem"
,,,"13/06/2011","7. Od 61-71 let","M",1,46,"Ribnica"
,,,"13/06/2011","8. Več kot 71 let","M",1,59,"Velenje"
,,,"13/06/2011","8. Več kot 71 let","Ž",1,62,"Žalec"
,,,"13/06/2011","8. Več kot 71 let","M",5,64,"Maribor"
,,,"13/06/2011","6. Od 51-61 let","Ž",1,64,"Maribor"
,,,"13/06/2011","8. Več kot 71 let","Ž",2,64,"Maribor"
"2011","Junij","14/06/2011","14/06/2011","8. Več kot 71 let","M",3,1,"Ajdovščina"
,,,"14/06/2011","8. Več kot 71 let","Ž",1,1,"Ajdovščina"
,,,"14/06/2011","8. Več kot 71 let","Ž",2,2,"Brežice"
,,,"14/06/2011","3. Od 18-31 let","Ž",1,3,"Celje"
,,,"14/06/2011","8. Več kot 71 let","M",1,8,"Gornja Radgona"
,,,"14/06/2011","4. Od 31-41 let","Ž",1,8,"Gornja Radgona"
,,,"14/06/2011","5. Od 41-51 let","M",1,8,"Gornja Radgona"
,,,"14/06/2011","8. Več kot 71 let","Ž",1,9,"Grosuplje"
,,,"14/06/2011","8. Več kot 71 let","Ž",1,10,"Hrastnik"
,,,"14/06/2011","6. Od 51-61 let","Ž",1,11,"Idrija"
,,,"14/06/2011","8. Več kot 71 let","M",1,13,"Izola"
,,,"14/06/2011","8. Več kot 71 let","Ž",1,14,"Jesenice"
,,,"14/06/2011","8. Več kot 71 let","M",1,17,"Koper"
,,,"14/06/2011","8. Več kot 71 let","Ž",1,18,"Kranj"
,,,"14/06/2011","8. Več kot 71 let","M",1,18,"Kranj"
,,,"14/06/2011","4. Od 31-41 let","M",1,24,"Ljubljana"
,,,"14/06/2011","7. Od 61-71 let","Ž",1,24,"Ljubljana"
,,,"14/06/2011","8. Več kot 71 let","Ž",2,24,"Ljubljana"
,,,"14/06/2011","7. Od 61-71 let","M",2,24,"Ljubljana"
,,,"14/06/2011","8. Več kot 71 let","M",1,24,"Ljubljana"
,,,"14/06/2011","8. Več kot 71 let","Ž",3,36,"Murska Sobota"
,,,"14/06/2011","8. Več kot 71 let","M",2,38,"Novo mesto"
,,,"14/06/2011","7. Od 61-71 let","M",1,41,"Postojna"
,,,"14/06/2011","6. Od 51-61 let","M",1,42,"Ptuj"
,,,"14/06/2011","6. Od 51-61 let","M",1,43,"Radlje ob Dravi"
,,,"14/06/2011","8. Več kot 71 let","Ž",1,46,"Ribnica"
,,,"14/06/2011","8. Več kot 71 let","M",1,48,"Sežana"
,,,"14/06/2011","8. Več kot 71 let","Ž",2,48,"Sežana"
,,,"14/06/2011","8. Več kot 71 let","Ž",1,49,"Slovenj Gradec"
,,,"14/06/2011","8. Več kot 71 let","M",1,53,"Škofja Loka"
,,,"14/06/2011","6. Od 51-61 let","M",1,59,"Velenje"
,,,"14/06/2011","8. Več kot 71 let","M",1,59,"Velenje"
,,,"14/06/2011","7. Od 61-71 let","M",1,61,"Zagorje ob Savi"
,,,"14/06/2011","8. Več kot 71 let","Ž",1,62,"Žalec"
,,,"14/06/2011","7. Od 61-71 let","M",1,64,"Maribor"
,,,"14/06/2011","8. Več kot 71 let","M",2,64,"Maribor"
,,,"14/06/2011","6. Od 51-61 let","M",1,64,"Maribor"
,,,"14/06/2011","8. Več kot 71 let","Ž",3,64,"Maribor"
"2011","Junij","15/06/2011","15/06/2011","8. Več kot 71 let","Ž",2,1,"Ajdovščina"
,,,"15/06/2011","8. Več kot 71 let","Ž",2,3,"Celje"
,,,"15/06/2011","8. Več kot 71 let","M",1,3,"Celje"
,,,"15/06/2011","8. Več kot 71 let","M",1,11,"Idrija"
,,,"15/06/2011","8. Več kot 71 let","Ž",2,13,"Izola"
,,,"15/06/2011","8. Več kot 71 let","M",1,13,"Izola"
,,,"15/06/2011","8. Več kot 71 let","Ž",1,14,"Jesenice"
,,,"15/06/2011","7. Od 61-71 let","M",1,18,"Kranj"
,,,"15/06/2011","8. Več kot 71 let","Ž",1,18,"Kranj"
,,,"15/06/2011","8. Več kot 71 let","Ž",2,19,"Krško"
,,,"15/06/2011","8. Več kot 71 let","M",1,19,"Krško"
,,,"15/06/2011","8. Več kot 71 let","Ž",1,20,"Laško"
,,,"15/06/2011","8. Več kot 71 let","Ž",1,23,"Litija"
,,,"15/06/2011","8. Več kot 71 let","M",4,24,"Ljubljana"
,,,"15/06/2011","8. Več kot 71 let","Ž",2,24,"Ljubljana"
,,,"15/06/2011","8. Več kot 71 let","M",2,30,"Logatec"
,,,"15/06/2011","8. Več kot 71 let","Ž",1,34,"Metlika"
,,,"15/06/2011","8. Več kot 71 let","Ž",2,36,"Murska Sobota"
,,,"15/06/2011","8. Več kot 71 let","M",1,37,"Nova Gorica"
,,,"15/06/2011","8. Več kot 71 let","Ž",2,38,"Novo mesto"
,,,"15/06/2011","5. Od 41-51 let","M",1,42,"Ptuj"
,,,"15/06/2011","8. Več kot 71 let","Ž",2,42,"Ptuj"
,,,"15/06/2011","8. Več kot 71 let","M",1,42,"Ptuj"
,,,"15/06/2011","8. Več kot 71 let","Ž",1,46,"Ribnica"
,,,"15/06/2011","8. Več kot 71 let","Ž",1,49,"Slovenj Gradec"
,,,"15/06/2011","8. Več kot 71 let","Ž",1,50,"Slovenska Bistrica"
,,,"15/06/2011","8. Več kot 71 let","M",1,53,"Škofja Loka"
,,,"15/06/2011","8. Več kot 71 let","M",1,56,"Trbovlje"
,,,"15/06/2011","8. Več kot 71 let","Ž",1,56,"Trbovlje"
,,,"15/06/2011","8. Več kot 71 let","Ž",1,59,"Velenje"
,,,"15/06/2011","7. Od 61-71 let","M",1,59,"Velenje"
,,,"15/06/2011","8. Več kot 71 let","Ž",1,61,"Zagorje ob Savi"
,,,"15/06/2011","8. Več kot 71 let","M",5,64,"Maribor"
,,,"15/06/2011","8. Več kot 71 let","Ž",4,64,"Maribor"
,,,"15/06/2011","7. Od 61-71 let","M",2,64,"Maribor"
,,,"15/06/2011","8. Več kot 71 let","Ž",1,65,"Pesnica"
"2011","Junij","16/06/2011","16/06/2011","6. Od 51-61 let","M",1,2,"Brežice"
,,,"16/06/2011","8. Več kot 71 let","Ž",1,3,"Celje"
,,,"16/06/2011","8. Več kot 71 let","M",1,3,"Celje"
,,,"16/06/2011","8. Več kot 71 let","Ž",1,5,"Črnomelj"
,,,"16/06/2011","8. Več kot 71 let","Ž",1,12,"Ilirska Bistrica"
,,,"16/06/2011","8. Več kot 71 let","M",2,13,"Izola"
,,,"16/06/2011","8. Več kot 71 let","M",2,14,"Jesenice"
,,,"16/06/2011","7. Od 61-71 let","M",1,16,"Kočevje"
,,,"16/06/2011","8. Več kot 71 let","M",1,16,"Kočevje"
,,,"16/06/2011","8. Več kot 71 let","M",1,18,"Kranj"
,,,"16/06/2011","7. Od 61-71 let","M",1,18,"Kranj"
,,,"16/06/2011","8. Več kot 71 let","M",1,21,"Lenart"
,,,"16/06/2011","8. Več kot 71 let","Ž",5,24,"Ljubljana"
,,,"16/06/2011","2. Od 3-18 let","M",1,24,"Ljubljana"
,,,"16/06/2011","8. Več kot 71 let","M",4,24,"Ljubljana"
,,,"16/06/2011","7. Od 61-71 let","M",1,24,"Ljubljana"
,,,"16/06/2011","8. Več kot 71 let","M",1,30,"Logatec"
,,,"16/06/2011","8. Več kot 71 let","Ž",1,36,"Murska Sobota"
,,,"16/06/2011","8. Več kot 71 let","M",2,36,"Murska Sobota"
,,,"16/06/2011","8. Več kot 71 let","M",3,37,"Nova Gorica"
,,,"16/06/2011","7. Od 61-71 let","M",1,38,"Novo mesto"
,,,"16/06/2011","8. Več kot 71 let","M",1,38,"Novo mesto"
,,,"16/06/2011","6. Od 51-61 let","M",1,43,"Radlje ob Dravi"
,,,"16/06/2011","8. Več kot 71 let","Ž",1,44,"Radovljica"
,,,"16/06/2011","8. Več kot 71 let","M",2,48,"Sežana"
,,,"16/06/2011","8. Več kot 71 let","Ž",2,48,"Sežana"
,,,"16/06/2011","8. Več kot 71 let","Ž",1,49,"Slovenj Gradec"
,,,"16/06/2011","8. Več kot 71 let","M",1,52,"Šentjur pri Celju"
,,,"16/06/2011","8. Več kot 71 let","M",1,55,"Tolmin"
,,,"16/06/2011","8. Več kot 71 let","M",1,59,"Velenje"
,,,"16/06/2011","8. Več kot 71 let","Ž",1,60,"Vrhnika"
,,,"16/06/2011","8. Več kot 71 let","M",1,61,"Zagorje ob Savi"
,,,"16/06/2011","8. Več kot 71 let","M",3,64,"Maribor"
,,,"16/06/2011","8. Več kot 71 let","Ž",4,64,"Maribor"
,,,"16/06/2011","8. Več kot 71 let","Ž",1,68,"Ruše"
"2011","Junij","17/06/2011","17/06/2011","7. Od 61-71 let","M",1,3,"Celje"
,,,"17/06/2011","8. Več kot 71 let","M",1,3,"Celje"
,,,"17/06/2011","8. Več kot 71 let","Ž",1,5,"Črnomelj"
,,,"17/06/2011","8. Več kot 71 let","M",1,7,"Dravograd"
,,,"17/06/2011","8. Več kot 71 let","M",1,9,"Grosuplje"
,,,"17/06/2011","7. Od 61-71 let","Ž",1,9,"Grosuplje"
,,,"17/06/2011","8. Več kot 71 let","M",1,13,"Izola"
,,,"17/06/2011","8. Več kot 71 let","Ž",2,13,"Izola"
,,,"17/06/2011","8. Več kot 71 let","Ž",1,16,"Kočevje"
,,,"17/06/2011","8. Več kot 71 let","Ž",3,17,"Koper"
,,,"17/06/2011","8. Več kot 71 let","M",1,18,"Kranj"
,,,"17/06/2011","8. Več kot 71 let","Ž",1,19,"Krško"
,,,"17/06/2011","8. Več kot 71 let","Ž",1,20,"Laško"
,,,"17/06/2011","8. Več kot 71 let","M",1,20,"Laško"
,,,"17/06/2011","5. Od 41-51 let","M",1,21,"Lenart"
,,,"17/06/2011","7. Od 61-71 let","Ž",1,24,"Ljubljana"
,,,"17/06/2011","7. Od 61-71 let","M",1,24,"Ljubljana"
,,,"17/06/2011","8. Več kot 71 let","Ž",6,24,"Ljubljana"
,,,"17/06/2011","8. Več kot 71 let","M",2,24,"Ljubljana"
,,,"17/06/2011","6. Od 51-61 let","M",1,35,"Mozirje"
,,,"17/06/2011","8. Več kot 71 let","M",1,36,"Murska Sobota"
,,,"17/06/2011","8. Več kot 71 let","Ž",1,36,"Murska Sobota"
,,,"17/06/2011","7. Od 61-71 let","Ž",2,37,"Nova Gorica"
,,,"17/06/2011","8. Več kot 71 let","Ž",1,38,"Novo mesto"
,,,"17/06/2011","3. Od 18-31 let","M",1,42,"Ptuj"
,,,"17/06/2011","8. Več kot 71 let","Ž",1,45,"Ravne na Koroškem"
,,,"17/06/2011","8. Več kot 71 let","M",1,45,"Ravne na Koroškem"
,,,"17/06/2011","8. Več kot 71 let","Ž",1,46,"Ribnica"
,,,"17/06/2011","8. Več kot 71 let","M",1,60,"Vrhnika"
,,,"17/06/2011","7. Od 61-71 let","Ž",1,61,"Zagorje ob Savi"
,,,"17/06/2011","8. Več kot 71 let","Ž",7,64,"Maribor"
"2011","Junij","18/06/2011","18/06/2011","8. Več kot 71 let","M",1,2,"Brežice"
,,,"18/06/2011","8. Več kot 71 let","Ž",1,2,"Brežice"
,,,"18/06/2011","8. Več kot 71 let","Ž",1,3,"Celje"
,,,"18/06/2011","8. Več kot 71 let","M",1,3,"Celje"
,,,"18/06/2011","8. Več kot 71 let","M",1,6,"Domžale"
,,,"18/06/2011","8. Več kot 71 let","Ž",1,11,"Idrija"
,,,"18/06/2011","8. Več kot 71 let","Ž",1,12,"Ilirska Bistrica"
,,,"18/06/2011","7. Od 61-71 let","M",1,13,"Izola"
,,,"18/06/2011","8. Več kot 71 let","Ž",1,14,"Jesenice"
,,,"18/06/2011","8. Več kot 71 let","M",1,18,"Kranj"
,,,"18/06/2011","7. Od 61-71 let","M",1,18,"Kranj"
,,,"18/06/2011","8. Več kot 71 let","Ž",1,21,"Lenart"
,,,"18/06/2011","8. Več kot 71 let","Ž",5,24,"Ljubljana"
,,,"18/06/2011","8. Več kot 71 let","M",6,24,"Ljubljana"
,,,"18/06/2011","8. Več kot 71 let","M",1,34,"Metlika"
,,,"18/06/2011","8. Več kot 71 let","M",3,36,"Murska Sobota"
,,,"18/06/2011","6. Od 51-61 let","Ž",1,36,"Murska Sobota"
,,,"18/06/2011","8. Več kot 71 let","Ž",2,37,"Nova Gorica"
,,,"18/06/2011","8. Več kot 71 let","Ž",1,44,"Radovljica"
,,,"18/06/2011","8. Več kot 71 let","M",1,45,"Ravne na Koroškem"
,,,"18/06/2011","8. Več kot 71 let","M",1,47,"Sevnica"
,,,"18/06/2011","8. Več kot 71 let","Ž",2,49,"Slovenj Gradec"
,,,"18/06/2011","8. Več kot 71 let","Ž",1,54,"Šmarje pri Jelšah"
,,,"18/06/2011","8. Več kot 71 let","M",2,59,"Velenje"
,,,"18/06/2011","8. Več kot 71 let","Ž",2,64,"Maribor"
,,,"18/06/2011","3. Od 18-31 let","Ž",1,64,"Maribor"
,,,"18/06/2011","8. Več kot 71 let","M",2,64,"Maribor"
,,,"18/06/2011","7. Od 61-71 let","M",1,68,"Ruše"
"2011","Junij","19/06/2011","19/06/2011","8. Več kot 71 let","M",1,2,"Brežice"
,,,"19/06/2011","7. Od 61-71 let","Ž",1,3,"Celje"
,,,"19/06/2011","8. Več kot 71 let","Ž",2,3,"Celje"
,,,"19/06/2011","8. Več kot 71 let","M",1,3,"Celje"
,,,"19/06/2011","8. Več kot 71 let","M",1,6,"Domžale"
,,,"19/06/2011","8. Več kot 71 let","Ž",1,6,"Domžale"
,,,"19/06/2011","8. Več kot 71 let","M",1,8,"Gornja Radgona"
,,,"19/06/2011","8. Več kot 71 let","M",1,15,"Kamnik"
,,,"19/06/2011","6. Od 51-61 let","M",1,18,"Kranj"
,,,"19/06/2011","8. Več kot 71 let","M",2,18,"Kranj"
,,,"19/06/2011","7. Od 61-71 let","Ž",1,18,"Kranj"
,,,"19/06/2011","8. Več kot 71 let","Ž",1,19,"Krško"
,,,"19/06/2011","7. Od 61-71 let","M",1,24,"Ljubljana"
,,,"19/06/2011","8. Več kot 71 let","M",7,24,"Ljubljana"
,,,"19/06/2011","8. Več kot 71 let","Ž",4,24,"Ljubljana"
,,,"19/06/2011","4. Od 31-41 let","M",1,24,"Ljubljana"
,,,"19/06/2011","7. Od 61-71 let","Ž",1,24,"Ljubljana"
,,,"19/06/2011","8. Več kot 71 let","M",1,36,"Murska Sobota"
,,,"19/06/2011","7. Od 61-71 let","M",1,36,"Murska Sobota"
,,,"19/06/2011","7. Od 61-71 let","M",1,37,"Nova Gorica"
,,,"19/06/2011","8. Več kot 71 let","M",1,37,"Nova Gorica"
,,,"19/06/2011","8. Več kot 71 let","Ž",1,37,"Nova Gorica"
,,,"19/06/2011","8. Več kot 71 let","M",1,38,"Novo mesto"
,,,"19/06/2011","8. Več kot 71 let","M",1,40,"Piran"
,,,"19/06/2011","7. Od 61-71 let","M",1,41,"Postojna"
,,,"19/06/2011","8. Več kot 71 let","Ž",1,41,"Postojna"
,,,"19/06/2011","7. Od 61-71 let","M",1,42,"Ptuj"
,,,"19/06/2011","8. Več kot 71 let","M",1,45,"Ravne na Koroškem"
,,,"19/06/2011","8. Več kot 71 let","Ž",1,46,"Ribnica"
,,,"19/06/2011","8. Več kot 71 let","M",1,47,"Sevnica"
,,,"19/06/2011","6. Od 51-61 let","M",1,48,"Sežana"
,,,"19/06/2011","8. Več kot 71 let","M",1,49,"Slovenj Gradec"
,,,"19/06/2011","8. Več kot 71 let","Ž",1,51,"Slovenske Konjice"
,,,"19/06/2011","8. Več kot 71 let","M",1,53,"Škofja Loka"
,,,"19/06/2011","8. Več kot 71 let","Ž",1,53,"Škofja Loka"
,,,"19/06/2011","8. Več kot 71 let","M",1,58,"Tržič"
,,,"19/06/2011","8. Več kot 71 let","M",1,59,"Velenje"
,,,"19/06/2011","8. Več kot 71 let","Ž",1,60,"Vrhnika"
,,,"19/06/2011","8. Več kot 71 let","Ž",1,62,"Žalec"
,,,"19/06/2011","7. Od 61-71 let","M",2,64,"Maribor"
,,,"19/06/2011","8. Več kot 71 let","Ž",6,64,"Maribor"
,,,"19/06/2011","8. Več kot 71 let","M",4,64,"Maribor"
"2011","Junij","20/06/2011","20/06/2011","8. Več kot 71 let","M",1,2,"Brežice"
,,,"20/06/2011","8. Več kot 71 let","Ž",1,3,"Celje"
,,,"20/06/2011","8. Več kot 71 let","M",1,3,"Celje"
,,,"20/06/2011","8. Več kot 71 let","M",1,4,"Cerknica"
,,,"20/06/2011","8. Več kot 71 let","Ž",1,5,"Črnomelj"
,,,"20/06/2011","8. Več kot 71 let","Ž",1,6,"Domžale"
,,,"20/06/2011","8. Več kot 71 let","Ž",1,11,"Idrija"
,,,"20/06/2011","8. Več kot 71 let","M",1,11,"Idrija"
,,,"20/06/2011","8. Več kot 71 let","Ž",1,12,"Ilirska Bistrica"
,,,"20/06/2011","7. Od 61-71 let","Ž",1,13,"Izola"
,,,"20/06/2011","8. Več kot 71 let","M",1,13,"Izola"
,,,"20/06/2011","8. Več kot 71 let","Ž",1,14,"Jesenice"
,,,"20/06/2011","8. Več kot 71 let","Ž",1,18,"Kranj"
,,,"20/06/2011","8. Več kot 71 let","Ž",1,22,"Lendava"
,,,"20/06/2011","8. Več kot 71 let","Ž",4,24,"Ljubljana"
,,,"20/06/2011","6. Od 51-61 let","Ž",1,24,"Ljubljana"
,,,"20/06/2011","6. Od 51-61 let","M",1,24,"Ljubljana"
,,,"20/06/2011","8. Več kot 71 let","M",4,24,"Ljubljana"
,,,"20/06/2011","7. Od 61-71 let","M",1,29,"Ljutomer"
,,,"20/06/2011","8. Več kot 71 let","M",1,36,"Murska Sobota"
,,,"20/06/2011","8. Več kot 71 let","Ž",2,36,"Murska Sobota"
,,,"20/06/2011","8. Več kot 71 let","Ž",1,37,"Nova Gorica"
,,,"20/06/2011","8. Več kot 71 let","M",1,46,"Ribnica"
,,,"20/06/2011","7. Od 61-71 let","M",1,49,"Slovenj Gradec"
,,,"20/06/2011","8. Več kot 71 let","Ž",1,53,"Škofja Loka"
,,,"20/06/2011","8. Več kot 71 let","M",1,54,"Šmarje pri Jelšah"
,,,"20/06/2011","8. Več kot 71 let","M",2,56,"Trbovlje"
,,,"20/06/2011","8. Več kot 71 let","M",3,64,"Maribor"
,,,"20/06/2011","8. Več kot 71 let","Ž",5,64,"Maribor"
,,,"20/06/2011","8. Več kot 71 let","M",1,68,"Ruše"
"2011","Junij","21/06/2011","21/06/2011","7. Od 61-71 let","Ž",1,3,"Celje"
,,,"21/06/2011","8. Več kot 71 let","Ž",1,3,"Celje"
,,,"21/06/2011","8. Več kot 71 let","M",1,6,"Domžale"
,,,"21/06/2011","8. Več kot 71 let","Ž",1,6,"Domžale"
,,,"21/06/2011","8. Več kot 71 let","Ž",2,9,"Grosuplje"
,,,"21/06/2011","8. Več kot 71 let","M",1,12,"Ilirska Bistrica"
,,,"21/06/2011","8. Več kot 71 let","Ž",2,13,"Izola"
,,,"21/06/2011","8. Več kot 71 let","M",1,13,"Izola"
,,,"21/06/2011","8. Več kot 71 let","Ž",1,14,"Jesenice"
,,,"21/06/2011","8. Več kot 71 let","Ž",1,16,"Kočevje"
,,,"21/06/2011","8. Več kot 71 let","M",1,18,"Kranj"
,,,"21/06/2011","8. Več kot 71 let","Ž",2,18,"Kranj"
,,,"21/06/2011","8. Več kot 71 let","M",1,20,"Laško"
,,,"21/06/2011","8. Več kot 71 let","Ž",1,20,"Laško"
,,,"21/06/2011","6. Od 51-61 let","M",1,21,"Lenart"
,,,"21/06/2011","8. Več kot 71 let","Ž",1,22,"Lendava"
,,,"21/06/2011","7. Od 61-71 let","M",1,23,"Litija"
,,,"21/06/2011","7. Od 61-71 let","Ž",1,23,"Litija"
,,,"21/06/2011","8. Več kot 71 let","Ž",1,24,"Ljubljana"
,,,"21/06/2011","7. Od 61-71 let","M",2,24,"Ljubljana"
,,,"21/06/2011","6. Od 51-61 let","Ž",1,24,"Ljubljana"
,,,"21/06/2011","8. Več kot 71 let","M",1,24,"Ljubljana"
,,,"21/06/2011","6. Od 51-61 let","M",1,24,"Ljubljana"
,,,"21/06/2011","8. Več kot 71 let","Ž",2,35,"Mozirje"
,,,"21/06/2011","8. Več kot 71 let","M",1,35,"Mozirje"
,,,"21/06/2011","8. Več kot 71 let","M",1,36,"Murska Sobota"
,,,"21/06/2011","8. Več kot 71 let","Ž",2,36,"Murska Sobota"
,,,"21/06/2011","7. Od 61-71 let","M",1,37,"Nova Gorica"
,,,"21/06/2011","8. Več kot 71 let","M",1,37,"Nova Gorica"
,,,"21/06/2011","8. Več kot 71 let","Ž",1,38,"Novo mesto"
,,,"21/06/2011","8. Več kot 71 let","M",1,38,"Novo mesto"
,,,"21/06/2011","8. Več kot 71 let","M",2,42,"Ptuj"
,,,"21/06/2011","8. Več kot 71 let","Ž",1,44,"Radovljica"
,,,"21/06/2011","8. Več kot 71 let","Ž",1,46,"Ribnica"
,,,"21/06/2011","8. Več kot 71 let","M",1,46,"Ribnica"
,,,"21/06/2011","8. Več kot 71 let","Ž",1,47,"Sevnica"
,,,"21/06/2011","8. Več kot 71 let","Ž",1,48,"Sežana"
,,,"21/06/2011","8. Več kot 71 let","M",1,55,"Tolmin"
,,,"21/06/2011","8. Več kot 71 let","M",1,56,"Trbovlje"
,,,"21/06/2011","8. Več kot 71 let","M",2,59,"Velenje"
,,,"21/06/2011","8. Več kot 71 let","M",1,61,"Zagorje ob Savi"
,,,"21/06/2011","8. Več kot 71 let","Ž",3,64,"Maribor"
,,,"21/06/2011","8. Več kot 71 let","M",4,64,"Maribor"
"2011","Junij","22/06/2011","22/06/2011","8. Več kot 71 let","Ž",2,3,"Celje"
,,,"22/06/2011","8. Več kot 71 let","M",1,3,"Celje"
,,,"22/06/2011","6. Od 51-61 let","M",1,4,"Cerknica"
,,,"22/06/2011","8. Več kot 71 let","M",1,5,"Črnomelj"
,,,"22/06/2011","8. Več kot 71 let","Ž",1,9,"Grosuplje"
,,,"22/06/2011","8. Več kot 71 let","M",1,11,"Idrija"
,,,"22/06/2011","8. Več kot 71 let","M",1,14,"Jesenice"
,,,"22/06/2011","8. Več kot 71 let","M",2,18,"Kranj"
,,,"22/06/2011","8. Več kot 71 let","M",1,20,"Laško"
,,,"22/06/2011","8. Več kot 71 let","M",1,22,"Lendava"
,,,"22/06/2011","8. Več kot 71 let","Ž",1,23,"Litija"
,,,"22/06/2011","5. Od 41-51 let","Ž",1,24,"Ljubljana"
,,,"22/06/2011","8. Več kot 71 let","M",2,24,"Ljubljana"
,,,"22/06/2011","8. Več kot 71 let","Ž",3,24,"Ljubljana"
,,,"22/06/2011","8. Več kot 71 let","M",2,35,"Mozirje"
,,,"22/06/2011","7. Od 61-71 let","M",1,36,"Murska Sobota"
,,,"22/06/2011","8. Več kot 71 let","Ž",1,36,"Murska Sobota"
,,,"22/06/2011","8. Več kot 71 let","M",2,37,"Nova Gorica"
,,,"22/06/2011","8. Več kot 71 let","M",2,38,"Novo mesto"
,,,"22/06/2011","8. Več kot 71 let","Ž",1,42,"Ptuj"
,,,"22/06/2011","8. Več kot 71 let","M",1,45,"Ravne na Koroškem"
,,,"22/06/2011","8. Več kot 71 let","Ž",2,49,"Slovenj Gradec"
,,,"22/06/2011","8. Več kot 71 let","M",2,50,"Slovenska Bistrica"
,,,"22/06/2011","8. Več kot 71 let","M",2,53,"Škofja Loka"
,,,"22/06/2011","8. Več kot 71 let","Ž",2,56,"Trbovlje"
,,,"22/06/2011","8. Več kot 71 let","M",1,60,"Vrhnika"
,,,"22/06/2011","7. Od 61-71 let","M",1,64,"Maribor"
,,,"22/06/2011","8. Več kot 71 let","M",1,64,"Maribor"
,,,"22/06/2011","8. Več kot 71 let","Ž",5,64,"Maribor"
"2011","Junij","23/06/2011","23/06/2011","7. Od 61-71 let","Ž",1,2,"Brežice"
,,,"23/06/2011","8. Več kot 71 let","M",1,3,"Celje"
,,,"23/06/2011","7. Od 61-71 let","M",2,3,"Celje"
,,,"23/06/2011","8. Več kot 71 let","Ž",1,7,"Dravograd"
,,,"23/06/2011","8. Več kot 71 let","M",2,9,"Grosuplje"
,,,"23/06/2011","8. Več kot 71 let","M",1,13,"Izola"
,,,"23/06/2011","8. Več kot 71 let","Ž",1,15,"Kamnik"
,,,"23/06/2011","8. Več kot 71 let","M",1,16,"Kočevje"
,,,"23/06/2011","8. Več kot 71 let","Ž",2,18,"Kranj"
,,,"23/06/2011","8. Več kot 71 let","M",2,19,"Krško"
,,,"23/06/2011","8. Več kot 71 let","Ž",1,20,"Laško"
,,,"23/06/2011","8. Več kot 71 let","Ž",1,22,"Lendava"
,,,"23/06/2011","7. Od 61-71 let","M",1,22,"Lendava"
,,,"23/06/2011","7. Od 61-71 let","Ž",1,24,"Ljubljana"
,,,"23/06/2011","8. Več kot 71 let","Ž",2,24,"Ljubljana"
,,,"23/06/2011","8. Več kot 71 let","M",4,24,"Ljubljana"
,,,"23/06/2011","4. Od 31-41 let","M",1,24,"Ljubljana"
,,,"23/06/2011","6. Od 51-61 let","M",2,24,"Ljubljana"
,,,"23/06/2011","7. Od 61-71 let","M",2,24,"Ljubljana"
,,,"23/06/2011","5. Od 41-51 let","M",1,29,"Ljutomer"
,,,"23/06/2011","8. Več kot 71 let","Ž",1,36,"Murska Sobota"
,,,"23/06/2011","8. Več kot 71 let","Ž",2,37,"Nova Gorica"
,,,"23/06/2011","7. Od 61-71 let","M",1,38,"Novo mesto"
,,,"23/06/2011","8. Več kot 71 let","M",1,38,"Novo mesto"
,,,"23/06/2011","8. Več kot 71 let","Ž",1,39,"Ormož"
,,,"23/06/2011","8. Več kot 71 let","M",1,42,"Ptuj"
,,,"23/06/2011","8. Več kot 71 let","Ž",1,44,"Radovljica"
,,,"23/06/2011","8. Več kot 71 let","M",1,46,"Ribnica"
